SID,Grade,late_mins,leave_early_mins,duration,duration_pct,present_sessions,joined_sessions,duration_std,score_avg_1,score_avg_2,score_avg_1_pctile,score_avg_2_pctile,quiz_completion_pct,has_quiz_data,called_on_days,response_pct,success_call_days,call_pctile,days_to_end,dropout
20005330,Grade 5,7.634920635,5.740740741,47.14285714,77.56182151,168,94,17.86580337,32.94931589,66.9023631,55.31756181,58.20012788,43.75288892,1,23,66.66666667,23,76.48962298,0,FALSE
20005335,Grade 4,6.227722772,0.995049505,50.72277228,87.78461409,198,83,9.383608882,65.74079147,79.67924678,79.09287966,75.14701913,83.08880854,1,8,50,8,57.00469072,1,FALSE
20005360,Grade 5,9.792079208,11.51485149,39.1980198,64.71514126,80,63,20.21831833,70.59583558,87.58270096,87.27088662,83.01364024,80.30543569,1,1,0,0,36.09198998,2,FALSE
20005367,Grade 2,58,0,2,3.333333333,0,1,,1.09,2.477272727,17.13315217,17.04753574,23.5876368,1,0,0,0,14.56521739,218,TRUE
20005515,Grade 3,3.47826087,0.942028986,55.60869565,92.54775333,135,68,10.61704647,45.81673703,73.15068188,69.6452033,66.32082104,63.76058553,1,11,50,11,59.18698676,1,FALSE
20005550,Grade 4,10.0610687,8.419847328,42.78625954,70.00963723,111,45,18.64651241,42.26792098,72.58121754,72.14004204,71.78618775,57.08497222,1,5,50,5,63.7548072,1,FALSE
20005557,Grade 5,8.23943662,1.992957746,47.25352113,82.39728233,138,82,12.4987583,58.09088211,85.68791667,78.27685422,82.32630009,67.52593258,1,0,0,0,25.70947631,2,FALSE
20005577,Grade 4,8,5.84375,46.546875,76.9352752,55,31,18.4321404,11.93515742,29.46904762,28.61271676,26.30057803,41.07946027,1,0,0,0,24.86910995,1,FALSE
20005599,Grade 2,6.529850746,3.134328358,51.14179104,83.93510026,128,62,12.84268786,26.70765591,35.47706439,44.51784599,44.61520445,45.18817204,1,19,66.66666667,19,71.89492086,10,FALSE
20005685,Grade 4,10.02339181,1.023391813,50.55555556,81.95049355,164,96,14.25156797,78.6969388,97.12195238,92.99067262,93.83514854,80.91489549,1,1,0,0,42.35777141,0,FALSE
20005686,Grade 4,3.134328358,0.71641791,57.50746269,93.76475166,133,66,6.955007142,82.06290202,93.77895238,93.4123752,92.40547849,87.43663462,1,3,50,3,58.5192051,2,FALSE
20005804,Grade 5,13.25242718,6.048543689,41.25242718,68.11481858,85,55,18.24598717,37.12405659,59.16497996,55.53868286,55.81042199,47.07663766,1,4,33.33333333,2,40.05273386,16,FALSE
20005863,Grade 3,12.4,5.2,42.95,70.73755695,56,45,15.38040245,0,0,11.63159229,11.63159229,19.5570994,1,3,66.66666667,3,44.64177344,66,TRUE
20005921,Grade 4,20.38095238,0.047619048,40.23809524,66.30093883,18,10,16.07763901,0,0,20,19.91438356,20.82352941,1,0,0,0,29.72339359,218,TRUE
20005957,Grade 4,9.3,10.98461538,40.81538462,66.75776356,100,34,22.50229432,44.46981722,77.00876886,73.5880846,76.48035906,54.50057324,1,1,0,0,46.86999044,1,FALSE
20005965,Grade 4,10.33939394,4.181818182,41.53939394,73.84318607,156,62,12.25516167,15.24688156,32.0336553,41.17347609,39.47932788,46.924817,1,2,100,2,65.83680794,1,FALSE
20005993,Grade 4,1.185483871,1.193548387,54.35080645,95.92113448,246,98,7.824098515,40.11096627,59.59729016,62.20539937,62.42307718,54.91326396,1,1,50,1,48.69021108,1,FALSE
20005999,Grade 4,5.653571429,7.253571429,44.93928571,77.62842952,258,162,14.90423046,70.75692821,87.89952521,85.60365213,84.9672441,79.76016404,1,1,50,1,46.86999044,1,FALSE
20006042,Grade 4,16.49519231,15.62019231,28.00961538,46.46153853,114,67,23.43744689,10.1755913,26.8356993,32.44252496,31.84398672,33.73485316,1,2,50,2,51.4428506,1,FALSE
20006098,Grade 4,5.64556962,1.727848101,53.39873418,87.8371687,154,90,10.7738418,77.8506434,94.34642857,89.87848135,92.64467363,82.23075227,1,9,66.66666667,9,67.09336873,0,FALSE
20006114,Grade 4,4.851851852,1.4,55.08148148,89.81949229,134,66,9.170891534,80.9824955,92.53334762,92.64844982,91.75674614,87.43663462,1,0,0,0,29.72339359,1,FALSE
20006117,Grade 3,16.81300813,2.552845528,40.66666667,67.63352252,107,56,15.89033455,60.00715235,80.58969175,77.3315047,76.9166052,73.13341991,1,0,0,0,26.54809787,1,FALSE
20006121,Grade 3,7.58974359,1.743589744,51.07692308,84.58891402,38,27,8.421103239,13.82952088,24.55785714,31.83633367,31.9979716,36.51041635,1,14,75,14,52.96686944,17,FALSE
20006188,Grade 4,10.09160305,2.923664122,48.16793893,78.76002615,123,64,13.39813573,71.60562625,90.04647461,86.09104046,87.50317331,79.25359379,1,5,50,5,63.7548072,1,FALSE
20006227,Grade 3,1.568862275,1.616766467,52.64670659,94.32330302,161,75,10.36623216,32.16412482,54.06204777,54.20892495,50.12043611,58.7752991,1,0,0,0,26.54809787,80,TRUE
20006257,Grade 4,4.685714286,3.435714286,53.58571429,87.38667745,131,66,14.70867493,18.15256522,40.26158685,42.47799527,42.0678102,38.45899109,1,1,50,1,48.69021108,2,FALSE
20006340,Grade 4,8.235294118,5.595588235,47.41176471,77.50095165,127,65,15.06257102,61.07688615,79.0465,80.33893852,77.10393587,76.27934562,1,3,50,3,58.5192051,1,FALSE
20006355,Grade 4,4.611374408,3.616113744,48.68720379,84.55248847,200,96,14.50342414,17.61477061,44.04805195,41.35214136,45.66172104,33.8727842,1,14,72.91666667,10,93.13034517,2,FALSE
20006382,Grade 1,7.490566038,3.528301887,48.16981132,81.37648449,51,26,13.44323657,9.536352657,16.39360119,21.48197933,21.24159472,29.80323914,1,4,75,3,43.82022472,36,TRUE
20006451,Grade 3,9.645390071,3.021276596,47.57446809,78.92864621,129,67,15.87461318,40.4701897,68.4859599,63.47443758,62.58240365,56.46675324,1,11,36.36363636,8,59.18698676,1,FALSE
20006529,Grade 4,14.80645161,14.16129032,31.51612903,51.82578658,21,22,21.16580728,16.99934483,24.23625,35.16322911,34.39994259,38.01746186,1,0,0,0,29.72339359,177,TRUE
20006533,Grade 5,12.73076923,4.807692308,43.17032967,70.71904507,162,96,15.1383527,23.15543991,62.05554293,47.25063939,49.69362745,36.77772461,1,0,0,0,25.44946037,0,FALSE
20006629,Grade 1,10.2244898,1.93877551,47.05102041,79.27564231,96,55,11.95815078,12.88297101,28.07342657,21.39107966,25.05694504,39.45652174,1,0,0,0,22.25138543,1,FALSE
20006687,Grade 4,14.16666667,5.804347826,40.78985507,67.05534504,121,70,16.62618325,13.61666567,38.17727273,33.94738571,38.16772574,30.8727842,1,0,0,0,29.72339359,1,FALSE
20006747,Grade 3,9.731884058,3.963768116,46.01449275,76.99869286,128,70,16.03098528,73.83369167,79.37869658,78.21979301,71.75456389,91.55306333,1,14,83.33333333,13,82.60327635,1,FALSE
20006831,Grade 5,10.52653061,5.248979592,40.00816327,72.82465337,222,95,14.8746103,10.12164111,22.73121322,22.94330776,20.0634058,34.2055693,1,6,25,1,66.98717949,0,FALSE
20006872,Grade 4,14.13,7.136666667,35.98666667,62.8460764,260,127,15.83421074,57.23858087,81.1386665,79.45349448,79.95187243,70.01556575,1,22,100,22,78.37142025,0,FALSE
20007579,Grade 4,12.62204724,4.251968504,44.34645669,72.33322071,118,61,14.99173209,15.3597931,21.37857143,34.33558854,28.39458455,41.60366875,1,6,41.66666667,5,65.84904804,8,FALSE
20007583,Grade 4,13.74452555,6.759124088,40.65693431,66.50960691,126,86,15.09842121,15.64161769,44.50454545,41.25821072,47.45785164,30.8727842,1,12,66.66666667,12,67.79574049,0,FALSE
20007617,Grade 4,18.09448819,4.622047244,38.52755906,63.02927093,111,71,15.75447871,84.23956751,96.27428571,96.64411456,96.04090933,87.43663462,1,1,50,1,46.86999044,1,FALSE
20007719,Grade 4,5.594017094,3.290598291,51.38034188,85.34419488,222,98,13.30060981,27.77939439,59.75454545,53.21269049,61.8381065,41.44580651,1,3,50,3,58.5192051,1,FALSE
20007833,Grade 4,14.96039604,13.5,32.71782178,53.36416558,132,67,23.10617025,48.949469,81.90534722,76.6217814,78.93290335,59.48267043,1,0,0,0,29.72339359,1,FALSE
20008059,Grade 3,9.166666667,5.475,45.46666667,75.65271965,107,60,17.62062072,53.24775961,67.49895756,63.16931357,59.49572423,71.74741852,1,0,0,0,26.54809787,8,FALSE
20008062,Grade 3,3.489361702,5.930851064,50.97340426,84.46764873,168,95,18.19544325,87.1220368,97.04782407,93.92201042,95.28685691,89.6299864,1,14,66.66666667,14,60.97875436,0,FALSE
20008086,Grade 3,4.551470588,2.110294118,53.46323529,88.90936513,128,65,13.65984008,12.90064516,23.61755245,26.872234,24.86688641,38.89125986,1,1,50,1,45.51491537,1,FALSE
20008090,Grade 4,5.609561753,3.601593625,49.60159363,84.16985339,239,138,13.97943624,45.16594651,75.95565469,68.66428008,71.87672013,58.92750683,1,0,0,0,27.99460807,1,FALSE
20008101,Grade 6,5.817307692,0.75,51.33653846,88.55377605,203,144,11.36747677,19.28647803,55.80023796,47.65327381,50.64434524,34.90964501,1,33,100,33,94.14809405,1,FALSE
20008216,Grade 4,4.198019802,2.757425743,48.50990099,87.53943816,195,70,12.19258404,80.65958272,92.92955665,92.00867052,91.90801084,86.70134051,1,14,65,10,90.01760994,2,FALSE
20008461,Grade 4,7.278481013,5.626582278,44.02531646,76.92656325,274,129,19.02678125,73.48083089,87.52460952,86.63754598,85.21294783,83.76016404,1,14,87.96296296,12,74.5019826,0,FALSE
20008589,Grade 4,4.382352941,5.801470588,51.08823529,83.15971555,122,63,17.36128967,83.00680307,97.17495499,92.5558329,94.87654377,85.42256813,1,3,50,3,58.5192051,1,FALSE
20008612,Grade 3,2.947368421,0.684210526,56.57894737,94.10730564,19,12,3.962543929,4.256756757,13.125,23.70689655,23.70689655,29.85257985,1,1,50,1,38.58513491,233,TRUE
20008657,Grade 3,5.616766467,9.383233533,42.20658683,74.32759229,274,122,20.97021665,84.85450175,94.52830743,94.9993085,93.74423751,89.5260363,1,39,97.61904762,38,90.768323,1,FALSE
20008673,Grade 3,4.905660377,2.377358491,49.53584906,87.02977584,252,129,12.83636959,84.58243315,95.69810733,94.29599622,94.4616679,88.20933498,1,23,100,23,91.195848,0,FALSE
20008701,Grade 4,9.790322581,6.172043011,44.89784946,73.83529854,161,89,18.84346028,15.18397901,43.39090909,38.83046506,44.52313788,30.8727842,1,0,0,0,29.72339359,1,FALSE
20008801,Grade 3,12.73958333,6.125,41.26041667,68.67249277,81,31,18.09928454,19.16794365,36.24769048,36.82866956,34.07679098,42.44784204,1,0,0,0,26.54809787,8,FALSE
20008824,Grade 4,5.535947712,6.653594771,49.03921569,80.05072372,134,69,19.02521953,83.23537076,95.0497619,94.84695218,94.34752446,87.43663462,1,1,33.33333333,1,39.9898297,1,FALSE
20008827,Grade 4,13.1056338,8.422535211,39.70422535,64.75748227,114,64,20.48448253,15.91173163,33.78409091,36.38301366,35.67082706,38.32106006,1,5,100,5,80.23866212,1,FALSE
20008831,Grade 4,9.283333333,3.172222222,48.06666667,78.7333029,164,98,16.50583103,63.39000366,83.99090476,77.44153967,79.14942341,74.14952818,1,2,66.66666667,2,50.37234336,0,FALSE
20008838,Grade 4,5.004878049,9.56097561,42.2097561,74.73632518,196,93,11.63580944,29.74121201,57.55328283,61.19482396,63.06304093,47.58373754,1,11,100,11,85.80050224,0,FALSE
20008869,Grade 3,6.287356322,2.195402299,51.83908046,85.8909521,164,94,14.75845878,17.01883893,41.29833333,36.39043196,35.30477826,40.50020018,1,5,66.66666667,5,47.49671171,0,FALSE
20008903,Grade 3,3.828947368,1.289473684,54.72368421,91.22165239,74,60,11.62938655,10.98299271,25.8463961,26.13232989,26.26601973,40.05048642,1,7,50,7,52.35828306,2,FALSE
20008911,Grade 4,7.431623932,3.341880342,46.92735043,81.41536353,434,202,15.02229107,21.46822595,60.50097403,52.47339727,57.42431141,37.54925478,1,2,33.33333333,1,48.36923163,0,FALSE
20008938,Grade 3,17.64912281,8.140350877,34.43859649,57.25053422,49,34,14.23905287,14.56974058,27.7834596,28.23448737,30.43748848,38.12146514,1,4,50,4,47.3814312,23,FALSE
20008939,Grade 4,4.984962406,5.872180451,50.4887218,82.33763503,130,65,10.32033631,70.67143434,84.63362202,81.67038886,80.65856722,82.43663462,1,1,0,0,46.86999044,1,FALSE
20008944,Grade 3,0,0,61,100,1,1,,73.10912857,90.79152698,89.25640789,88.91123456,79.64053891,1,6,100,6,61.79397037,260,TRUE
20008945,Grade 3,6.085365854,1.067073171,53.32317073,88.14787397,160,96,9.738882903,44.21448342,78.04801347,70.24565508,76.61119307,53.30336258,1,17,73.07692308,16,57.66192347,1,FALSE
20008982,Grade 3,8.853448276,2.534482759,48.07758621,80.84653824,111,59,13.05316944,12.53796584,27.34020833,28.8787341,28.95652775,39.81349949,1,3,50,3,45.52957935,50,TRUE
20008983,Grade 2,4.410447761,0.917910448,55.04477612,91.10423844,132,68,8.005510951,69.43112007,90.93411946,92.38078181,94.22232632,76.3844086,1,11,45.45454545,10,58.04970818,1,FALSE
20009050,Grade 4,10.64835165,2.549450549,47.72527473,78.27463768,85,56,15.5728153,6.356206897,14.17923077,23.94508671,25.63638253,24.87953082,1,3,50,3,58.5192051,11,FALSE
20013119,HM 6,3.993506494,2.123376623,57.74675325,90.06591582,298,163,15.21381238,44.54673326,61.80191007,62.97619048,52.02380952,71.23943047,1,3,33.33333333,3,50.4983172,1,FALSE
20013149,Grade 6,4.033670034,3.98989899,52.44781145,86.50044237,272,132,16.70182069,83.7525085,84.17654259,80.75595238,75.4375,99.43181818,1,13,50,13,67.65038315,1,FALSE
20013152,Grade 6,9.589928058,6.35971223,44.63669065,73.65810185,245,128,18.50283477,75.1906807,81.70049908,75.74255952,75.26041667,91.36160355,1,2,50,2,55.77193011,1,FALSE
20013161,Grade 5,10.11284047,3.747081712,43.17120623,75.99229293,226,111,17.43542404,57.83940263,86.88910791,79.64087809,81.46845695,64.97934873,1,12,66.66666667,12,65.41522415,0,FALSE
20013246,Grade 6,15.20435511,20.96984925,24.76716918,40.8602313,287,132,25.02645032,52.32098653,76.2564094,69.54464286,67.71130952,67.73516169,1,14,50,14,68.20286934,1,FALSE
20013251,Grade 6,7.820143885,5.553956835,45.51798561,76.84281348,244,131,18.14536271,89.96176575,90.64143592,84.82291667,81.32291667,99.15034562,1,3,25,1,75.20585619,3,FALSE
20013274,Grade 6,11.25128205,5.148717949,44.34871795,72.94197271,182,111,15.80197808,40.75538629,76.3837826,64.95684524,68.89434524,49.83173974,1,0,0,0,35.32994116,1,FALSE
20013292,Grade 6,8.983388704,0.415282392,51.40863787,84.30204842,297,163,8.570635438,92.58392801,93.46927524,88.76636905,86.65029762,98.98538961,1,0,0,0,34.66440522,0,FALSE
20013297,Grade 6,9.170305677,4.737991266,45.82969432,76.46737693,209,120,16.20027589,70.58982895,87.91136655,80.42410714,83.45089286,79.29476773,1,20,100,20,92.22785771,1,FALSE
20013349,Grade 6,12.15151515,2.439393939,46.28787879,75.82341794,60,43,17.31052606,1.950461538,11.52545455,21.0625,21.3125,16.93369131,1,0,0,0,35.32994116,184,TRUE
20013358,HM 6,15.23444976,6.263157895,38.29665072,64.33717276,190,131,16.18902876,53.74090585,74.09570908,63.77232143,67.11755952,65.15706236,1,4,25,3,51.32609439,0,FALSE
20013371,Grade 6,4.613168724,15.47325103,40.44032922,66.73275569,212,130,16.1843569,66.80608856,82.3742096,74.94494048,75.74553571,77.04974802,1,0,0,0,35.32994116,1,FALSE
20013418,Grade 6,17.77777778,7.536398467,35.40613027,58.34445074,199,119,20.40559409,50.46343435,81.19607366,68.06696429,71.30505952,60.13028389,1,0,0,0,35.32994116,1,FALSE
20013428,Grade 6,13.73770492,6.945355191,40.18032787,65.98911874,165,115,15.30694182,15.873104,52.03504975,42.52380952,47.1875,29.64275464,1,0,0,0,35.32994116,1,FALSE
20013435,EFL 6 - 9A2,10.72727273,6.613636364,31.70454545,64.60059706,37,11,13.06082291,,,,,,0,0,0,0,41.65435746,140,TRUE
20013438,Grade 6,19.4379845,1.825581395,39.42635659,64.71014557,235,130,14.39345679,14.22362673,45.76780616,43.43154762,41.31845238,29.26451937,1,0,0,0,35.32994116,11,FALSE
20013446,Grade 6,16.87142857,7.228571429,36.94285714,60.33911073,58,49,17.63139962,22.1469024,48.15748443,45.79464286,44.98214286,38.09548905,1,0,0,0,35.32994116,2,FALSE
20013481,Grade 6,9.989417989,4.597883598,44.07142857,74.88926162,344,169,16.16567666,19.15737949,58.8116898,48.33630952,51.29166667,34.46778275,1,33,97.5308642,31,78.84696452,1,FALSE
20013486,Grade 6,10.05140187,0.981308411,49.36915888,81.6213608,209,124,9.23552959,82.22102323,90.45146722,81.63244048,79.51041667,90.84282635,1,0,0,0,35.32994116,1,FALSE
20013601,Grade 6,13.19387755,6.87755102,41.19387755,67.17341444,86,56,17.25948606,5.432033279,14.52832386,22.98214286,22.27678571,22.830996,1,0,0,0,35.32994116,24,FALSE
20013613,Grade 6,8.617834395,6.248407643,42.47770701,74.13047991,293,152,14.92455403,78.89189673,91.72854487,85.9985119,87.07589286,82.98467158,1,67,100,67,96.63713817,1,FALSE
20013701,Grade 5,6.951612903,4.120967742,50.12903226,81.62997721,113,65,17.47191369,78.19206418,97.32382556,97.56500426,97.56500426,80.30543569,1,0,0,0,28.07741803,2,FALSE
20013711,Grade 5,8.121495327,1.327102804,48.95327103,83.51219841,211,114,11.01589392,38.58210158,82.85299884,69.93819267,77.15526428,45.36404918,1,3,66.66666667,3,51.94821518,1,FALSE
20013716,Grade 6,3.952380952,1.353174603,55.51587302,91.16783566,247,129,10.49396269,98.55837984,98.55837984,98.40029762,98.40029762,100,1,22,50,22,69.16972017,1,FALSE
20013739,Grade 6,6.420074349,2.182156134,51.91821561,85.71648119,256,134,13.13793084,94.83562271,95.52773467,92.52678571,91.36904762,99.23951049,1,13,50,13,67.65038315,1,FALSE
20013776,Grade 6,10.6504065,7.475609756,42.69918699,70.12117057,231,123,13.37553964,15.51579698,46.25650178,41.74404762,39.80952381,33.80611145,1,0,0,0,35.32994116,1,FALSE
20013795,Grade 5,3.47761194,4.179104478,52.98507463,87.22484106,128,66,12.01689605,28.1466045,60.75074131,59.23913043,51.50255754,44.1333237,1,0,0,0,25.44946037,1,FALSE
20013835,Grade 5,6.763313609,3.349112426,45.47928994,81.84559744,160,88,13.83279779,44.7110615,68.91132738,62.28687127,57.58471867,60.46071519,1,7,100,7,67.89215686,3,FALSE
20013850,Grade 6,10.19354839,4.525345622,46.32258065,75.77787488,204,112,13.67131008,69.2110804,84.03873675,76.86011905,78.2202381,79.39182949,1,6,50,6,62.95425055,1,FALSE
20013864,HM 6,15.49019608,1.941176471,50.03921569,74.30558221,47,40,21.77242364,17.97278383,40.49070904,37.875,37.375,34.00438619,1,3,50,3,58.53436105,36,TRUE
20013981,Grade 6,16.5,0,40,72.80895334,2,2,15.55634919,0,0,15.8125,15.8125,15.01061439,1,0,0,0,35.32994116,262,TRUE
20014062,Grade 5,6.442748092,5.740458015,48.54961832,79.89496939,125,62,13.53810221,66.79988246,84.51616138,82.49680307,79.3238491,78.59916673,1,10,45,9,64.309564,1,FALSE
20014071,Grade 6,10.48571429,1.805714286,45.04,78.2586024,329,162,13.95648579,77.90352895,78.28337202,77.24107143,67.94940476,99.43181818,1,3,100,3,75.20585619,8,FALSE
20014080,Grade 6,13.31753555,0.900473934,43.62085308,75.37265916,208,127,10.78704431,54.90863221,80.66957292,67.74255952,70.19494048,64.78309782,1,0,0,0,35.32994116,2,FALSE
20014090,Grade 4,8.825806452,6.135483871,41.43225806,72.82661143,139,67,16.41507834,45.31794528,59.87656566,64.6657754,56.51579249,70.93935192,1,1,50,1,48.69021108,1,FALSE
20014152,Grade 5,8.0375,3.9,48.85,80.20761581,77,30,14.60544376,77.65902242,96.76746375,96.11839301,95.84665388,80.30543569,1,5,50,5,54.85360545,3,FALSE
20014171,Grade 5,13.464,4.632,42.584,70.03290211,114,64,15.08320151,56.27827396,88.29068898,82.75655371,83.11088022,63.47024863,1,5,50,5,54.85360545,1,FALSE
20014196,Grade 6,16.68888889,5.011111111,38.88888889,64.10246253,79,64,16.60204701,54.86078589,73.44630156,66.17857143,65.23214286,74.3170766,1,0,0,0,35.32994116,1,FALSE
20014207,Grade 6,15.35195531,5.905027933,36.40782123,63.71086101,299,161,18.23504015,93.27119784,94.87159001,90.19047619,89.58035714,98.29054514,1,1,0,0,57.26494855,1,FALSE
20014211,Grade 5,12.89370079,10.79527559,34.53937008,57.94939706,185,108,22.80291105,53.41974778,74.08977207,69.61849957,64.51939471,71.04260707,1,5,50,3,52.05593198,0,FALSE
20014236,BA 5,11.03846154,18.46153846,34.03846154,54.26741329,15,13,26.31574551,,,,,,0,10,90,9,95.33333333,140,TRUE
20014247,Grade 6,7.833333333,3.016666667,50.13333333,82.12050317,56,32,14.14149642,10.91883302,29.9495954,34.30654762,33.80654762,26.69442424,1,2,50,2,55.77193011,218,TRUE
20014256,Grade 6,4.197368421,1.122807018,55.21052632,91.04110453,226,129,8.893370975,80.74045043,84.21014467,80.84821429,73.38392857,92.93480713,1,19,100,19,90.55224136,1,FALSE
20014298,Grade 6,9.595833333,3.475,47.4125,78.22053298,216,128,17.20150846,0,0,14.90029762,14.90029762,14.96776548,1,0,0,0,35.32994116,1,FALSE
20014355,Grade 6,15.13333333,8.866666667,35.73333333,60.4429879,24,21,17.26653797,1.444307692,8.534545455,19.875,20,16.93369131,1,0,0,0,35.32994116,226,TRUE
20014410,Grade 6,17.14545455,6.466666667,36.98181818,60.87828151,145,96,17.0842506,67.88539003,84.15648811,74.80357143,74.59821429,78.60018394,1,0,0,0,35.32994116,1,FALSE
20014494,Grade 6,12.62032086,5.176470588,42.95187166,70.54874317,172,97,16.1212754,10.03267489,27.41491254,29.88244048,29.35863095,26.00157542,1,0,0,0,35.32994116,3,FALSE
20014549,Grade 6,12.65714286,0.904761905,37.05714286,73.29481553,102,33,9.226663464,0,0,14.90029762,14.90029762,14.96776548,1,0,0,0,35.32994116,0,FALSE
20014606,HM 6,5.32173913,7.443478261,52.40434783,81.89354252,218,151,13.83770491,21.48689572,43.78271434,42.81994048,41.86458333,39.84117332,1,11,66.66666667,11,69.85344808,0,FALSE
20014670,Grade 6,13.02439024,4.382113821,43.48780488,71.16593971,111,82,16.51147929,32.24003638,67.87397827,57.85714286,59.85714286,45.3115922,1,1,50,1,51.9045268,1,FALSE
20014673,Grade 4,11.26315789,5.98245614,43.24561404,71.43878891,50,17,18.38504895,0,0,20,19.91438356,20.82352941,1,0,0,0,29.72339359,176,TRUE
20014683,HM 6,6.505681818,5.789772727,53.68181818,82.11676849,158,86,20.10688323,95.20958735,96.1299992,92.35267857,91.83184524,98.98538961,1,2,50,2,55.77193011,1,FALSE
